t_id,SourcePort,Destination Port,NATSourcePort,NATDestinationPort,Action,Bytes,BytesSent,BytesReceived,Packets,ElapsedTime,pkts_sent,pkts_received
62996,50572,80,46272,80,allow,62,62,0,1,5,1,0
62997,64968,53,11604,53,allow,448,98,350,4,41,2,2
62998,52849,443,32844,443,allow,7735,1260,6475,16,133,7,9
62999,65123,53,24943,53,allow,307,110,197,2,29,1,1
63000,23276,443,23276,443,allow,4668,1745,2923,21,76,12,9
63001,55559,53,16251,53,allow,182,94,88,2,30,1,1
63002,49177,53,27104,53,allow,184,94,90,2,30,1,1
63003,55559,53,6941,53,allow,182,94,88,2,29,1,1
63004,55017,53,20456,53,allow,288,110,178,2,29,1,1
63005,64580,53,13673,53,allow,199,102,97,2,30,1,1
63006,57108,53,1595,53,allow,193,102,91,2,30,1,1
63007,56322,53,24189,53,allow,209,110,99,2,30,1,1
63008,64835,53,60535,53,allow,200,102,98,2,31,1,1
63009,60047,443,20320,443,allow,229060,38515,190545,283,135,113,170
63010,52155,80,42520,80,allow,1056,682,374,10,15,6,4
63011,56862,53,7245,53,allow,198,94,104,2,30,1,1
63012,49364,53,15202,53,allow,182,94,88,2,30,1,1
63013,56829,53,48980,53,allow,199,102,97,2,30,1,1
63014,33048,443,57285,443,allow,90054,6681,83373,104,133,33,71
63015,49168,443,13690,443,allow,519325,13798,505527,535,18,193,342
63016,55342,443,55342,443,allow,5593,2346,3247,22,39,13,9
63017,49648,7275,24792,7275,allow,8962,1625,7337,28,16,15,13
63018,48632,443,58774,443,allow,12433,4515,7918,32,136,17,15
63019,48631,443,20403,443,allow,42910,5005,37905,72,136,36,36
63020,50582,53,14787,53,allow,216,110,106,2,30,1,1
63021,57330,53,31519,53,allow,228,94,134,2,30,1,1
63022,65049,443,55584,443,allow,12674,1396,11278,12,139,2,10
63023,17750,30022,45838,30022,allow,481,150,331,2,1200,1,1
63024,51732,54299,27558,54299,allow,70,70,0,2,8,2,0
63025,64586,80,64586,80,allow,123115,6863,116252,160,29,76,84
63026,56435,53,33982,53,allow,193,102,91,2,30,1,1
63027,64615,53,40640,53,allow,198,94,104,2,30,1,1
63028,56829,53,59229,53,allow,199,102,97,2,30,1,1
63029,55535,53,57254,53,allow,199,102,97,2,30,1,1
63030,58082,443,14473,443,allow,45314943,1391230,43923713,47149,303,15196,31953
63031,49249,443,43033,443,allow,35406,17785,17621,79,141,40,39
63032,55535,53,2360,53,allow,199,102,97,2,31,1,1
63033,50265,6881,13047,6881,allow,491,150,341,2,1200,1,1
63034,50008,53,47667,53,allow,193,102,91,2,31,1,1
63035,63733,47013,45780,47013,allow,66,66,0,2,8,2,0
63036,48408,443,3268,443,allow,115036,11567,103469,189,103,92,97
63037,64357,53,38839,53,allow,469,103,366,4,43,2,2
63038,43078,80,13694,80,allow,1052,612,440,10,15,5,5
63039,50971,80,41640,80,allow,1094437,6233,1088204,817,36,92,725
63040,63945,53,38413,53,allow,216,110,106,2,30,1,1
63041,27999,443,45047,443,allow,5577,1390,4187,19,15,9,10
63042,61676,443,64478,443,allow,6353,1520,4833,20,17,12,8
63043,60900,443,23820,443,allow,134,60,74,3,6,2,1
63044,45540,8100,25472,8100,allow,234,234,0,4,12,4,0
63045,64659,53,14647,53,allow,464,99,365,4,39,2,2
63046,45227,80,43141,80,allow,1114,534,580,12,16,7,5
63047,43175,53,11498,53,allow,194,86,108,2,30,1,1
63048,50598,445,0,0,drop,70,70,0,1,0,1,0
63049,25565,55690,0,0,deny,60,60,0,1,0,1,0
63050,52668,51221,0,0,deny,66,66,0,1,0,1,0
63051,55664,445,0,0,drop,70,70,0,1,0,1,0
63052,55660,445,0,0,drop,70,70,0,1,0,1,0
63053,55659,445,0,0,drop,70,70,0,1,0,1,0
63054,51948,37965,0,0,deny,62,62,0,1,0,1,0
63055,51052,445,0,0,drop,66,66,0,1,0,1,0
63056,51054,445,0,0,drop,66,66,0,1,0,1,0
63057,51057,445,0,0,drop,66,66,0,1,0,1,0
63058,51051,445,0,0,drop,66,66,0,1,0,1,0
63059,51058,445,0,0,drop,66,66,0,1,0,1,0
63060,51055,445,0,0,drop,66,66,0,1,0,1,0
63061,51056,445,0,0,drop,66,66,0,1,0,1,0
63062,51050,445,0,0,drop,66,66,0,1,0,1,0
63063,5180,57866,0,0,deny,66,66,0,1,0,1,0
63064,48544,44847,0,0,deny,146,146,0,1,0,1,0
63065,49501,11392,0,0,deny,66,66,0,1,0,1,0
63066,57896,1,0,0,deny,100,100,0,1,0,1,0
63067,55618,56205,0,0,deny,66,66,0,1,0,1,0
63068,29706,50584,0,0,deny,66,66,0,1,0,1,0
63069,5121,35440,0,0,deny,62,62,0,1,0,1,0
63070,25151,58833,0,0,deny,62,62,0,1,0,1,0
63071,50594,445,0,0,drop,70,70,0,1,0,1,0
63072,56564,9571,0,0,deny,78,78,0,1,0,1,0
63073,44933,26467,0,0,deny,62,62,0,1,0,1,0
63074,28584,37965,0,0,deny,62,62,0,1,0,1,0
63075,41836,23,0,0,deny,60,60,0,1,0,1,0
63076,47910,7454,0,0,deny,60,60,0,1,0,1,0
63077,9471,23,0,0,deny,60,60,0,1,0,1,0
63078,50583,445,0,0,drop,70,70,0,1,0,1,0
63079,50585,445,0,0,drop,70,70,0,1,0,1,0
63080,6889,47807,0,0,deny,143,143,0,1,0,1,0
63081,50581,445,0,0,drop,70,70,0,1,0,1,0
63082,50579,445,0,0,drop,70,70,0,1,0,1,0
63083,62148,37965,0,0,deny,62,62,0,1,0,1,0
63084,50578,445,0,0,drop,70,70,0,1,0,1,0
63085,1025,35447,0,0,deny,62,62,0,1,0,1,0
63086,55654,445,0,0,drop,70,70,0,1,0,1,0
63087,55649,445,0,0,drop,70,70,0,1,0,1,0
63088,55644,445,0,0,drop,70,70,0,1,0,1,0
63089,44318,51180,0,0,deny,74,74,0,1,0,1,0
63090,51038,445,0,0,drop,66,66,0,1,0,1,0
63091,51037,445,0,0,drop,66,66,0,1,0,1,0
63092,51035,445,0,0,drop,66,66,0,1,0,1,0
63093,26379,23,0,0,deny,60,60,0,1,0,1,0
63094,6980,48543,0,0,deny,139,139,0,1,0,1,0
63095,20389,64147,0,0,deny,66,66,0,1,0,1,0
63096,55641,445,0,0,drop,70,70,0,1,0,1,0
63097,11404,64147,0,0,deny,62,62,0,1,0,1,0
63098,64000,44847,0,0,deny,66,66,0,1,0,1,0
63099,60246,44612,0,0,deny,66,66,0,1,0,1,0
63100,11136,15503,0,0,deny,145,145,0,1,0,1,0
63101,11136,17500,0,0,deny,62,62,0,1,0,1,0
63102,11136,57587,0,0,deny,62,62,0,1,0,1,0
63103,55639,445,0,0,drop,70,70,0,1,0,1,0
63104,50572,445,0,0,drop,70,70,0,1,0,1,0
63105,28832,36237,0,0,deny,66,66,0,1,0,1,0
63106,55635,445,0,0,drop,70,70,0,1,0,1,0
63107,55634,445,0,0,drop,70,70,0,1,0,1,0
63108,55632,445,0,0,drop,70,70,0,1,0,1,0
63109,30923,12883,0,0,deny,157,157,0,1,0,1,0
63110,57837,64147,0,0,deny,66,66,0,1,0,1,0
63111,50564,445,0,0,drop,70,70,0,1,0,1,0
63112,50563,445,0,0,drop,70,70,0,1,0,1,0
63113,59597,37965,0,0,deny,66,66,0,1,0,1,0
63114,5223,44091,0,0,deny,220,220,0,1,0,1,0
63115,50558,445,0,0,drop,70,70,0,1,0,1,0
63116,6975,29028,0,0,deny,139,139,0,1,0,1,0
63117,55621,445,0,0,drop,70,70,0,1,0,1,0
63118,55619,445,0,0,drop,70,70,0,1,0,1,0
63119,55615,445,0,0,deny,70,70,0,1,0,1,0
63120,6975,26543,0,0,deny,139,139,0,1,0,1,0
63121,50556,445,0,0,drop,70,70,0,1,0,1,0
63122,5637,37965,0,0,deny,62,62,0,1,0,1,0
63123,58486,57470,0,0,deny,66,66,0,1,0,1,0
63124,38681,15503,0,0,deny,74,74,0,1,0,1,0
63125,9756,26467,0,0,deny,62,62,0,1,0,1,0
63126,50052,65008,0,0,deny,60,60,0,1,0,1,0
63127,50552,445,0,0,drop,70,70,0,1,0,1,0
63128,51963,22114,0,0,deny,66,66,0,1,0,1,0
63129,4041,50584,0,0,deny,62,62,0,1,0,1,0
63130,58849,64147,0,0,deny,66,66,0,1,0,1,0
63131,51085,56205,0,0,deny,66,66,0,1,0,1,0
63132,42075,36237,0,0,deny,62,62,0,1,0,1,0
63133,50551,445,0,0,drop,70,70,0,1,0,1,0
63134,65016,37965,0,0,deny,66,66,0,1,0,1,0
63135,51014,445,0,0,drop,66,66,0,1,0,1,0
63136,42252,33303,0,0,deny,60,60,0,1,0,1,0
63137,24504,37965,0,0,deny,62,62,0,1,0,1,0
63138,55613,445,0,0,drop,70,70,0,1,0,1,0
63139,55606,445,0,0,drop,70,70,0,1,0,1,0
63140,60184,37965,0,0,deny,66,66,0,1,0,1,0
63141,3352,50584,0,0,deny,66,66,0,1,0,1,0
63142,50546,445,0,0,drop,70,70,0,1,0,1,0
63143,3052,20421,0,0,deny,104,104,0,1,0,1,0
63144,21998,51221,0,0,deny,62,62,0,1,0,1,0
63145,51009,445,0,0,drop,66,66,0,1,0,1,0
63146,61148,37965,0,0,deny,66,66,0,1,0,1,0
63147,42917,52952,0,0,deny,62,62,0,1,0,1,0
63148,51006,445,0,0,drop,66,66,0,1,0,1,0
63149,55601,445,0,0,drop,70,70,0,1,0,1,0
63150,55595,445,0,0,drop,70,70,0,1,0,1,0
63151,55591,445,0,0,drop,70,70,0,1,0,1,0
63152,55592,445,0,0,drop,70,70,0,1,0,1,0
63153,52788,64147,0,0,deny,66,66,0,1,0,1,0
63154,51004,445,0,0,drop,66,66,0,1,0,1,0
63155,55966,57866,0,0,deny,66,66,0,1,0,1,0
63156,36538,64147,0,0,deny,62,62,0,1,0,1,0
63157,53927,64147,0,0,deny,66,66,0,1,0,1,0
63158,11136,15503,0,0,deny,62,62,0,1,0,1,0
63159,5661,37965,0,0,deny,62,62,0,1,0,1,0
63160,52934,26467,0,0,deny,66,66,0,1,0,1,0
63161,9532,56205,0,0,deny,146,146,0,1,0,1,0
63162,56793,53,56695,53,allow,192,98,94,2,0,1,1
63163,50533,445,0,0,drop,70,70,0,1,0,1,0
63164,55586,445,0,0,drop,70,70,0,1,0,1,0
63165,49711,14984,0,0,deny,66,66,0,1,0,1,0
63166,5200,6643,0,0,deny,145,145,0,1,0,1,0
63167,52328,44847,0,0,deny,62,62,0,1,0,1,0
63168,51339,50584,0,0,deny,66,66,0,1,0,1,0
63169,55584,445,0,0,drop,70,70,0,1,0,1,0
63170,55582,445,0,0,drop,70,70,0,1,0,1,0
63171,55580,445,0,0,drop,70,70,0,1,0,1,0
63172,50995,445,0,0,deny,66,66,0,1,0,1,0
63173,9265,37965,0,0,deny,62,62,0,1,0,1,0
63174,50530,445,0,0,drop,70,70,0,1,0,1,0
63175,50994,445,0,0,drop,66,66,0,1,0,1,0
63176,50993,445,0,0,drop,66,66,0,1,0,1,0
63177,50989,445,0,0,drop,66,66,0,1,0,1,0
63178,33822,57470,0,0,deny,66,66,0,1,0,1,0
63179,50987,445,0,0,drop,66,66,0,1,0,1,0
63180,50985,445,0,0,drop,66,66,0,1,0,1,0
63181,50984,445,0,0,drop,66,66,0,1,0,1,0
63182,52690,7302,0,0,deny,66,66,0,1,0,1,0
63183,57954,48817,0,0,deny,78,78,0,1,0,1,0
63184,51353,46314,0,0,deny,145,145,0,1,0,1,0
63185,15056,2222,0,0,deny,60,60,0,1,0,1,0
63186,57360,18375,0,0,deny,66,66,0,1,0,1,0
63187,443,10010,0,0,deny,60,60,0,1,0,1,0
63188,50525,445,0,0,drop,70,70,0,1,0,1,0
63189,19367,35440,0,0,deny,146,146,0,1,0,1,0
63190,55578,445,0,0,drop,70,70,0,1,0,1,0
63191,55572,445,0,0,drop,70,70,0,1,0,1,0
63192,55573,445,0,0,drop,70,70,0,1,0,1,0
63193,50524,445,0,0,drop,70,70,0,1,0,1,0
63194,50982,445,0,0,drop,66,66,0,1,0,1,0
63195,55571,445,0,0,drop,70,70,0,1,0,1,0
63196,40898,5555,0,0,deny,60,60,0,1,0,1,0
63197,50979,445,0,0,drop,66,66,0,1,0,1,0
63198,1028,64147,0,0,deny,62,62,0,1,0,1,0
63199,50522,445,0,0,drop,70,70,0,1,0,1,0
63200,11552,44847,0,0,deny,62,62,0,1,0,1,0
63201,50977,445,0,0,drop,66,66,0,1,0,1,0
63202,50975,445,0,0,drop,66,66,0,1,0,1,0
63203,53957,35440,0,0,deny,62,62,0,1,0,1,0
63204,14255,2767,0,0,deny,62,62,0,1,0,1,0
63205,50973,445,0,0,drop,66,66,0,1,0,1,0
63206,53960,30041,0,0,deny,66,66,0,1,0,1,0
63207,49502,44847,0,0,deny,66,66,0,1,0,1,0
63208,7307,23,0,0,deny,60,60,0,1,0,1,0
63209,55566,445,0,0,drop,70,70,0,1,0,1,0
63210,32051,37965,0,0,deny,62,62,0,1,0,1,0
63211,50515,445,0,0,drop,70,70,0,1,0,1,0
63212,46389,27098,0,0,deny,66,66,0,1,0,1,0
63213,45964,55559,0,0,deny,60,60,0,1,0,1,0
63214,55559,445,0,0,drop,70,70,0,1,0,1,0
63215,55554,445,0,0,drop,70,70,0,1,0,1,0
63216,35347,20238,0,0,deny,66,66,0,1,0,1,0
63217,50513,445,0,0,drop,70,70,0,1,0,1,0
63218,7377,57470,0,0,deny,62,62,0,1,0,1,0
63219,54165,443,54165,443,allow,147750,13521,134229,182,92,84,98
63220,23406,443,23406,443,allow,5368,1609,3759,21,75,12,9
63221,58520,443,24680,443,allow,9429,3621,5808,60,80,26,34
63222,53912,3478,60537,3478,allow,3532,1792,1740,58,88,29,29
63223,65114,53,35237,53,allow,192,98,94,2,30,1,1
63224,60272,443,24375,443,allow,1853,1214,639,18,87,11,7
63225,54887,443,54887,443,allow,5573,2326,3247,22,40,13,9
63226,65154,443,37170,443,allow,5753,3034,2719,52,281,25,27
63227,50967,443,62336,443,allow,5841,1986,3855,19,17,11,8
63228,62306,443,62306,443,allow,5442,2195,3247,22,39,13,9
63229,60387,32087,24462,32087,allow,320,140,180,6,7,3,3
63230,63166,443,63166,443,allow,5407,2160,3247,22,38,13,9
63231,53436,443,59367,443,allow,7941,2678,5263,25,122,12,13
63232,64289,53,24247,53,allow,198,101,97,2,30,1,1
63233,50387,443,41513,443,allow,8507,1945,6562,21,33,10,11
63234,58884,15000,25949,15000,allow,138,78,60,2,5,1,1
63235,59395,443,39581,443,allow,5817,1995,3822,19,16,10,9
63236,53109,41661,38343,41661,allow,320,140,180,6,8,3,3
63237,37965,24475,30249,24475,allow,480,149,331,2,1200,1,1
63238,52173,443,52173,443,allow,201007,10015,190992,239,22,100,139
63239,64600,80,64600,80,allow,98859,6426,92433,136,27,68,68
63240,49430,443,47050,443,allow,18859,5795,13064,62,3666,28,34
63241,49660,53,64845,53,allow,186,95,91,2,30,1,1
63242,50172,443,51694,443,allow,3756,1914,1842,19,361,9,10
63243,57547,80,39933,80,allow,32368,2187,30181,45,337,23,22
63244,46477,443,29699,443,allow,4900,904,3996,16,97,9,7
63245,46478,443,23649,443,allow,493,280,213,8,97,5,3
63246,65176,53,13076,53,allow,299,103,196,4,51,2,2
63247,41624,15000,41127,15000,allow,130,70,60,2,5,1,1
63248,50008,53,29808,53,allow,186,95,91,2,30,1,1
63249,49154,80,61897,80,allow,2438,565,1873,10,75,6,4
63250,63403,443,54530,443,allow,4470,1597,2873,16,138,8,8
63251,49866,443,40314,443,allow,2937,717,2220,14,136,6,8
63252,30960,45676,24387,45676,allow,396,396,0,7,3616,7,0
63253,53151,29500,62396,29500,allow,514,274,240,8,143,4,4
63254,64926,53,43197,53,allow,192,98,94,2,40,1,1
63255,50012,7000,50012,7000,allow,3132,815,2317,14,16,7,7
63256,51731,39392,6820,39392,allow,70,70,0,2,8,2,0
63257,51709,40705,29645,40705,allow,66,66,0,1,5,1,0
63258,59396,443,16679,443,allow,5801,1995,3806,19,16,10,9
63259,55535,53,31917,53,allow,198,101,97,2,30,1,1
63260,52174,443,52174,443,allow,55503,7279,48224,79,22,32,47
63261,60271,443,5474,443,allow,10324,8406,1918,44,87,26,18
63262,65201,53,7188,53,allow,216,110,106,2,30,1,1
63263,55090,53,47013,53,allow,192,98,94,2,30,1,1
63264,54387,5228,7370,5228,allow,7019,1592,5427,25,3600,14,11
63265,56296,53,27962,53,allow,216,110,106,2,30,1,1
63266,59649,443,47146,443,allow,11784,7785,3999,55,120,28,27
63267,38603,5228,52662,5228,allow,3534,1679,1855,30,3640,11,19
63268,50965,445,0,0,drop,66,66,0,1,0,1,0
63269,50512,445,0,0,drop,70,70,0,1,0,1,0
63270,39100,2767,0,0,deny,62,62,0,1,0,1,0
63271,50511,445,0,0,drop,70,70,0,1,0,1,0
63272,50510,445,0,0,drop,70,70,0,1,0,1,0
63273,50507,445,0,0,drop,70,70,0,1,0,1,0
63274,50506,445,0,0,drop,70,70,0,1,0,1,0
63275,55142,26467,0,0,deny,62,62,0,1,0,1,0
63276,17777,30188,0,0,deny,62,62,0,1,0,1,0
63277,10965,22114,0,0,deny,62,62,0,1,0,1,0
63278,10965,22114,0,0,deny,146,146,0,1,0,1,0
63279,50955,445,0,0,drop,66,66,0,1,0,1,0
63280,65201,53,5294,53,allow,216,110,106,2,30,1,1
63281,62331,61689,0,0,deny,66,66,0,1,0,1,0
63282,55543,445,0,0,drop,70,70,0,1,0,1,0
63283,53233,51221,0,0,deny,66,66,0,1,0,1,0
63284,50492,445,0,0,drop,70,70,0,1,0,1,0
63285,50490,445,0,0,drop,70,70,0,1,0,1,0
63286,50485,445,0,0,drop,70,70,0,1,0,1,0
63287,50482,445,0,0,drop,70,70,0,1,0,1,0
63288,50481,445,0,0,drop,70,70,0,1,0,1,0
63289,38363,5900,0,0,deny,60,60,0,1,0,1,0
63290,50953,445,0,0,drop,66,66,0,1,0,1,0
63291,45912,44847,0,0,deny,62,62,0,1,0,1,0
63292,50945,445,0,0,drop,66,66,0,1,0,1,0
63293,56973,443,44291,443,allow,7481,2264,5217,22,135,10,12
63294,64869,443,59977,443,allow,6454,1227,5227,18,122,9,9
63295,52916,443,43880,443,allow,5455,1388,4067,17,15,9,8
63296,44633,443,21223,443,allow,5715,1536,4179,24,16,13,11
63297,50869,80,23647,80,allow,28291,3346,24945,46,144,25,21
63298,53540,34134,43313,34134,allow,70,70,0,2,7,2,0
63299,37987,49152,22842,49152,allow,156,156,0,3,7,3,0
63300,41995,80,63213,80,allow,1105,634,471,11,15,6,5
63301,52171,443,52171,443,allow,154883,8710,146173,182,23,69,113
63302,55535,53,24278,53,allow,199,102,97,2,29,1,1
63303,56322,53,19228,53,allow,209,110,99,2,29,1,1
63304,50008,53,33522,53,allow,193,102,91,2,29,1,1
63305,56615,443,6112,443,allow,22938,14436,8502,43,41,23,20
63306,47856,443,54908,443,allow,7816,2371,5445,34,255,18,16
63307,63734,28221,59198,28221,allow,66,66,0,2,7,2,0
63308,63732,40642,31051,40642,allow,66,66,0,2,7,2,0
63309,53536,34200,55904,34200,allow,70,70,0,2,7,2,0
63310,46641,8100,62793,8100,allow,234,234,0,4,11,4,0
63311,39953,80,18059,80,allow,1035,564,471,10,15,5,5
63312,48015,443,20608,443,allow,138,78,60,2,4,1,1
63313,55972,53,35969,53,allow,193,102,91,2,29,1,1
63314,55090,53,34414,53,allow,196,102,94,2,29,1,1
63315,55090,53,59676,53,allow,196,102,94,2,29,1,1
63316,56296,53,37666,53,allow,216,110,106,2,30,1,1
63317,53041,443,62358,443,allow,2881,346,2535,12,120,5,7
63318,17735,53,27345,53,allow,223,86,137,2,29,1,1
63319,64835,53,33008,53,allow,200,102,98,2,29,1,1
63320,56296,53,12716,53,allow,216,110,106,2,29,1,1
63321,57455,123,24910,123,allow,184,94,90,2,29,1,1
63322,55090,53,17815,53,allow,196,102,94,2,30,1,1
63323,56597,80,61984,80,allow,234,234,0,4,12,4,0
63324,51712,53203,62336,53203,allow,70,70,0,1,5,1,0
63325,51710,43069,28929,43069,allow,70,70,0,1,5,1,0
63326,53106,59478,22060,59478,allow,70,70,0,1,5,1,0
63327,49413,443,7382,443,allow,44505,6962,37543,64,48,21,43
63328,65114,53,28927,53,allow,196,102,94,2,30,1,1
63329,49173,27402,64212,27402,allow,70,70,0,1,5,1,0
63330,56764,45797,41990,45797,allow,164,70,94,2,5,1,1
63331,47975,443,46443,443,allow,8301,2172,6129,25,255,12,13
63332,60942,443,40230,443,allow,5081,896,4185,16,70,8,8
63333,65208,53,46888,53,allow,637,178,459,6,70,3,3
63334,56847,443,59529,443,allow,35160,6404,28756,82,196,31,51
63335,46550,443,33261,443,allow,7330,4420,2910,31,316,16,15
63336,34994,443,34994,443,allow,5046,2069,2977,20,15,11,9
63337,37234,53,61804,53,allow,168,78,90,2,30,1,1
63338,52176,443,52176,443,allow,126525,6370,120155,147,22,56,91
63339,50008,53,59037,53,allow,359,95,264,4,46,2,2
63340,63964,53,52901,53,allow,196,94,102,2,30,1,1
63341,57780,53,53500,53,allow,70,70,0,1,30,1,0
63342,6881,6881,26370,6881,allow,502,150,352,2,1200,1,1
63343,49542,443,62121,443,allow,40423,35897,4526,52,16,33,19
63344,65460,53,30831,53,allow,197,102,95,2,30,1,1
63345,53542,50321,25266,50321,allow,320,140,180,6,6,3,3
63346,56765,1841,2876,1841,allow,70,70,0,1,5,1,0
63347,45214,443,34615,443,allow,6641,4617,2024,34,80,18,16
63348,57470,34617,39417,34617,allow,481,150,331,2,1199,1,1
63349,39348,443,17067,443,allow,28301,21778,6523,88,125,49,39
63350,59683,443,22150,443,allow,13310,4422,8888,47,136,27,20
63351,57582,80,30299,80,allow,370,222,148,6,48,4,2
63352,60156,443,49389,443,allow,178,118,60,2,15,1,1
63353,50900,80,42676,80,allow,26867,2743,24124,45,140,23,22
63354,52088,443,13388,443,allow,16165,3877,12288,53,186,25,28
63355,50975,80,56708,80,allow,1095845,7641,1088204,839,35,114,725
63356,50976,80,46012,80,allow,1094127,5977,1088150,812,35,88,724
63357,37988,49152,27635,49152,allow,156,156,0,3,7,3,0
63358,27998,443,50249,443,allow,5515,1388,4127,18,15,9,9
63359,52917,443,10403,443,allow,5583,1390,4193,19,14,9,10
63360,56925,80,48459,80,allow,214,140,74,4,25,3,1
63361,50385,443,20761,443,allow,11098,2853,8245,25,33,12,13
63362,53715,443,45128,443,allow,70,70,0,2,8,2,0
63363,56680,8100,25887,8100,allow,234,234,0,4,11,4,0
63364,62729,51558,61898,51558,allow,70,70,0,1,4,1,0
63365,53517,48019,30847,48019,allow,70,70,0,1,4,1,0
63366,54964,443,18537,443,allow,24232,10141,14091,74,76,39,35
63367,50378,443,15906,443,allow,8663,1983,6680,21,33,10,11
63368,65176,53,64803,53,allow,299,103,196,4,51,2,2
63369,49660,53,23772,53,allow,193,102,91,2,30,1,1
63370,63945,53,51432,53,allow,216,110,106,2,29,1,1
63371,49450,53,27588,53,allow,227,94,133,2,29,1,1
63372,65127,53,53558,53,allow,194,102,92,2,29,1,1
63373,64416,53,53808,53,allow,211,94,117,2,30,1,1
63374,64414,53,58315,53,allow,406,142,264,2,30,1,1
63375,11582,41599,27860,41599,allow,70,70,0,2,8,2,0
63376,60715,80,28604,80,allow,198,78,120,4,11,2,2
63377,52485,443,22795,443,allow,22817,7615,15202,30,16,16,14
63378,56315,123,48493,123,allow,184,94,90,2,30,1,1
63379,43374,443,52439,443,allow,10176,2162,8014,25,186,14,11
63380,51713,33724,27696,33724,allow,70,70,0,1,5,1,0
63381,56756,13973,64423,13973,allow,70,70,0,1,5,1,0
63382,64614,53,61495,53,allow,538,179,359,6,63,3,3
63383,64289,53,50043,53,allow,199,102,97,2,30,1,1
63384,58984,443,13660,443,allow,4874459,114404,4760055,4469,188,1112,3357
63385,64289,53,28932,53,allow,199,102,97,2,30,1,1
63386,65201,53,42204,53,allow,216,110,106,2,30,1,1
63387,64289,53,64357,53,allow,199,102,97,2,30,1,1
63388,56536,443,9088,443,allow,8866,2743,6123,23,139,11,12
63389,51711,1027,5156,1027,allow,70,70,0,1,5,1,0
63390,52848,443,15385,443,allow,6218,1239,4979,14,133,7,7
63391,56926,80,46037,80,allow,214,140,74,4,25,3,1
63392,49820,123,49820,123,allow,184,94,90,2,30,1,1
63393,65460,53,40464,53,allow,197,102,95,2,30,1,1
63394,65201,53,38349,53,allow,216,110,106,2,30,1,1
63395,61178,53,58018,53,allow,290,86,204,2,30,1,1
63396,49222,53,61468,53,allow,418,150,268,2,30,1,1
63397,48555,53,5829,53,allow,215,86,129,2,30,1,1
63398,65114,53,27541,53,allow,196,102,94,2,31,1,1
63399,57947,443,51760,443,allow,3282,781,2501,17,136,8,9
63400,54631,443,52521,443,allow,2352,1394,958,17,275,9,8
63401,51077,80,9544,80,allow,9133,1055,8078,17,151,8,9
63402,6881,7560,34838,7560,allow,509,150,359,2,1199,1,1
63403,51610,443,19441,443,allow,6952,3608,3344,27,21,14,13
63404,60379,34301,5453,34301,allow,320,140,180,6,7,3,3
63405,58701,27030,51697,27030,allow,70,70,0,2,9,2,0
63406,42157,443,25655,443,allow,4819,2903,1916,29,81,15,14
63407,49660,53,56463,53,allow,193,102,91,2,31,1,1
63408,65515,53,22832,53,allow,338,107,231,4,39,2,2
63409,60318,80,34962,80,allow,2714,2154,560,12,26,7,5
63410,61382,443,28176,443,allow,32082,12801,19281,62,150,25,37
63411,42922,80,41285,80,allow,234,234,0,4,12,4,0
63412,49701,443,31912,443,allow,13022,1500,11522,30,23,15,15
63413,3964,51505,0,0,deny,62,62,0,1,0,1,0
63414,50939,445,0,0,drop,66,66,0,1,0,1,0
63415,50470,445,0,0,drop,70,70,0,1,0,1,0
63416,59196,34962,0,0,deny,148,148,0,1,0,1,0
63417,443,39878,0,0,deny,74,74,0,1,0,1,0
63418,49680,26467,0,0,deny,146,146,0,1,0,1,0
63419,443,32698,0,0,deny,89,89,0,1,0,1,0
63420,11020,62413,0,0,deny,62,62,0,1,0,1,0
63421,11967,57470,0,0,deny,62,62,0,1,0,1,0
63422,53030,56205,0,0,deny,66,66,0,1,0,1,0
63423,13947,37965,0,0,deny,145,145,0,1,0,1,0
63424,55536,445,0,0,drop,70,70,0,1,0,1,0
63425,55532,445,0,0,drop,70,70,0,1,0,1,0
63426,55531,445,0,0,drop,70,70,0,1,0,1,0
63427,50926,445,0,0,drop,66,66,0,1,0,1,0
63428,50928,445,0,0,drop,66,66,0,1,0,1,0
63429,50929,445,0,0,drop,66,66,0,1,0,1,0
63430,50925,445,0,0,drop,66,66,0,1,0,1,0
63431,4607,6004,0,0,deny,70,70,0,1,0,1,0
63432,50927,445,0,0,drop,66,66,0,1,0,1,0
63433,50930,445,0,0,drop,66,66,0,1,0,1,0
63434,50924,445,0,0,drop,66,66,0,1,0,1,0
63435,50923,445,0,0,drop,66,66,0,1,0,1,0
63436,50466,445,0,0,drop,70,70,0,1,0,1,0
63437,64166,35440,0,0,deny,66,66,0,1,0,1,0
63438,47013,37965,0,0,deny,62,62,0,1,0,1,0
63439,51953,37965,0,0,deny,66,66,0,1,0,1,0
63440,50457,445,0,0,drop,70,70,0,1,0,1,0
63441,50455,445,0,0,drop,70,70,0,1,0,1,0
63442,50453,445,0,0,drop,70,70,0,1,0,1,0
63443,50454,445,0,0,drop,70,70,0,1,0,1,0
63444,61845,11392,0,0,deny,66,66,0,1,0,1,0
63445,50449,445,0,0,drop,70,70,0,1,0,1,0
63446,37234,44847,0,0,deny,66,66,0,1,0,1,0
63447,38041,10104,0,0,deny,146,146,0,1,0,1,0
63448,21294,57470,0,0,deny,62,62,0,1,0,1,0
63449,38664,37965,0,0,deny,145,145,0,1,0,1,0
63450,55523,445,0,0,drop,70,70,0,1,0,1,0
